motion_id,short_label,long_label
83_51,steps,hop turn 90 degrees left in air
83_52,steps,hop turn 90 degrees left in air
83_53,steps,hop turn 90 degrees left in air
83_54,steps,hop turn 180 degrees left in air
83_55,steps,medium sidestep to right
83_56,steps,hop turn left 180 degrees in air
83_57,steps,hop turn left 180 degrees in air
83_58,steps,hop turn left 270 degrees in air
83_59,steps,hop turn left 270 degrees in air
83_60,steps,hop turn left 270 degrees in air
83_61,steps,hop turn 360 degrees left in air
83_62,steps,hop turn left 360 degrees in air
83_63,steps,large sidestep to right and forward
83_64,steps,hop and turn right 360 degrees in air
83_65,steps,hop and turn right 360 degrees in air
83_66,steps,short sidestep to right
83_67,steps,short sidestep to the right
83_68,steps,medium sidestep to right
,,
85_01,jumps; flips; breakdance,JumpTwist
85_02,jumps; flips; breakdance,JumpTwist
85_03,jumps; flips; breakdance,UpRightSequence
85_04,jumps; flips; breakdance,FancyFootWork
85_05,jumps; flips; breakdance,HandStandKicks
85_06,jumps; flips; breakdance,KickFlip
85_07,jumps; flips; breakdance,KickFlipStumble
85_08,jumps; flips; breakdance,Helicopter
85_09,jumps; flips; breakdance,motorcycle pose
85_10,jumps; flips; breakdance,EndofBreakDance
85_11,jumps; flips; breakdance,UpRightSequence
85_12,jumps; flips; breakdance,LongSequenceGood
85_13,jumps; flips; breakdance,BadStartSequnce
85_14,jumps; flips; breakdance,BreakSequencewithFlips
85_15,jumps; flips; breakdance,90TwistsFall
,,
86_01,sports and various activities,jumps kicks and punches
86_02,sports and various activities,"walk, squats, run, stretch, jumps, punches, and drinking"
86_03,sports and various activities,"walking, running, jumping, kicking, and stretching"
86_04,sports and various activities,"walking, stretching, punching, chopping, and drinking"
86_05,sports and various activities,"walking, jumping, jumping jacks,  jumping on one foot, punching, chopping,"
86_06,sports and various activities,"walking, running, kicking, punching, knee kicking, and stretching"
86_07,sports and various activities,"walking, swinging arms, stretching, jumping on one leg, and jumping"
86_08,sports and various activities,"walking, squats, stretching, kicking, and punching"
86_09,sports and various activities,"walking, sitting, looking, stand up"
86_10,sports and various activities,"walk around, sit, stand up, and running"
86_11,sports and various activities,"walking, stretching, walking and turning"
86_12,sports and various activities,"walking, dragging, sweeping, dustpan, wipe window, and wipe mirror"
86_13,sports and various activities,"walking around, walk up ladder, step down ladder"
86_14,sports and various activities,"bouncing basketball, shooting basketball, dribble basketball, two handed dribble"
86_15,sports and various activities,"walking, sitting, hand motions"
,,
87_01,acrobatics,Jump with kick and spin
87_02,acrobatics,T-Pose
87_03,acrobatics,Backflip
87_04,acrobatics,backflip
87_05,acrobatics,cartwheels
,,
88_01,acrobatics,backflip
88_02,acrobatics,"backflips, jump onto platform, handstands, vertical pushups"
88_03,acrobatics,motorcycle pose
88_04,acrobatics,"stretches, cartwheels, flips, spin kicks, spins, and fall"
88_05,acrobatics,cartwheel into backflip
88_06,acrobatics,jump and spin kick
88_07,acrobatics,cartwheel
88_08,acrobatics,crouch and flip backward on hands
88_09,acrobatics,stretch and cartwheel
88_10,acrobatics,stretch and spin
88_11,acrobatics,stretches and jumps
,,
89_01,acrobatics,balance object on forehead
89_02,acrobatics,motorcycle pose
89_03,acrobatics,flip and stand on one hand
89_04,acrobatics,"spins, flips, stand on one hand"
89_05,acrobatics,"spin upside down, handstand, flips"
89_06,acrobatics,balance beam
,,
90_01,cartwheels; acrobatics; dances,bkwd summersult
90_02,cartwheels; acrobatics; dances,cartwheel
90_03,cartwheels; acrobatics; dances,cartwheel
90_04,cartwheels; acrobatics; dances,cartwheel
90_05,cartwheels; acrobatics; dances,jump kick
90_06,cartwheels; acrobatics; dances,jump kick
90_07,cartwheels; acrobatics; dances,jump kick
90_08,cartwheels; acrobatics; dances,side flip
90_09,cartwheels; acrobatics; dances,Flip forward onto hands and back again
90_10,cartwheels; acrobatics; dances,90_10.amc
90_11,cartwheels; acrobatics; dances,hand spring
90_12,cartwheels; acrobatics; dances,bck flp twst fall
90_13,cartwheels; acrobatics; dances,bck flp twst fall
90_14,cartwheels; acrobatics; dances,front hand flip
90_15,cartwheels; acrobatics; dances,front hand flip
90_16,cartwheels; acrobatics; dances,fall on face
90_17,cartwheels; acrobatics; dances,BannanaPeelSlip
90_18,cartwheels; acrobatics; dances,RugPullFall
90_19,cartwheels; acrobatics; dances,monkey backflip
90_20,cartwheels; acrobatics; dances,monkey sequence
90_21,cartwheels; acrobatics; dances,monkey sequence
90_22,cartwheels; acrobatics; dances,straight walk
90_23,cartwheels; acrobatics; dances,straight walk
90_24,cartwheels; acrobatics; dances,ball mount
90_25,cartwheels; acrobatics; dances,fwd ball walk
90_26,cartwheels; acrobatics; dances,fwd ball walk
90_27,cartwheels; acrobatics; dances,bwk ball walk
90_28,cartwheels; acrobatics; dances,breakdance
90_29,cartwheels; acrobatics; dances,sequesnce
90_30,cartwheels; acrobatics; dances,russian dance
90_31,cartwheels; acrobatics; dances,russian dance
90_32,cartwheels; acrobatics; dances,moonwalk
90_33,cartwheels; acrobatics; dances,arm up wide leg roll
90_34,cartwheels; acrobatics; dances,wide leg roll
90_35,cartwheels; acrobatics; dances,wide leg roll
90_36,cartwheels; acrobatics; dances,wide leg roll
,,
91_01,walks and turns,Walk digital figure eight
91_02,walks and turns,WalkStraight
91_03,walks and turns,Walk figure eight
91_04,walks and turns,Walking
91_05,walks and turns,Mummy Walk
91_06,walks and turns,Motorcycle Pose
91_07,walks and turns,mummy8
91_08,walks and turns,mummyDigital8
91_09,walks and turns,DrunkWalk
91_10,walks and turns,SlowWalk
91_11,walks and turns,LavishWalk
91_12,walks and turns,TooCoolWalk
91_13,walks and turns,SadWalk
91_14,walks and turns,DepressedWalk
91_15,walks and turns,ClumsyWalk
91_16,walks and turns,Limp
91_17,walks and turns,QuickWalk
91_18,walks and turns,CarefulWalk LookingAround
91_19,walks and turns,March
91_20,walks and turns,ShyWalk
91_21,walks and turns,acheyWalk
91_22,walks and turns,CasualQuickWalk
91_23,walks and turns,CoolWalk
91_24,walks and turns,HurtLegWalk
91_25,walks and turns,DragBadLegWalk
91_26,walks and turns,HurtStomachWalk
91_27,walks and turns,SlowWalk
91_28,walks and turns,GhettoWalk
91_29,walks and turns,NormalWalk
91_30,walks and turns,SexyWalk
91_31,walks and turns,NormalWalk
91_32,walks and turns,ScaredWalk
91_33,walks and turns,MachoWalk
91_34,walks and turns,NormalWalk
91_35,walks and turns,TrafficWalk
91_36,walks and turns,WalkStraight
91_37,walks and turns,Forward
91_38,walks and turns,SmallForward
91_39,walks and turns,JumpForward
91_40,walks and turns,JumpForward
91_41,walks and turns,JumpForward
91_42,walks and turns,JumpForward
91_43,walks and turns,JumpSmallForward
91_44,walks and turns,JumpSmallForward
91_45,walks and turns,JumpForward
91_46,walks and turns,Jump Turn
91_47,walks and turns,Jump Turn
91_48,walks and turns,JumpTurn
91_49,walks and turns,Jump Turn
91_50,walks and turns,JumpTurn
91_51,walks and turns,FurtherJumpTurn
91_52,walks and turns,SmallJumpTurn
91_53,walks and turns,180 degree jump
91_54,walks and turns,180
91_55,walks and turns,180
91_56,walks and turns,90
91_57,walks and turns,WalkForward
91_58,walks and turns,270
91_59,walks and turns,360 smallStumble
91_60,walks and turns,360
91_61,walks and turns,360
91_62,walks and turns,walkFigure8
,,
93_01,charleston dance,Motorcycle Pose
93_02,charleston dance,rangeOfMotion
93_03,charleston dance,charleston_01
93_04,charleston dance,charleston_side_by_side_female
93_05,charleston dance,charleston_side_by_side_male
93_06,charleston dance,lindyHop2
93_07,charleston dance,Casual Walk
93_08,charleston dance,xtra fancY charleston
,,
94_01,indian dance,Unknown
94_02,indian dance,Unknown
94_03,indian dance,Unknown
94_04,indian dance,Unknown
94_05,indian dance,Unknown
94_06,indian dance,Unknown
94_07,indian dance,Unknown
94_08,indian dance,Unknown
94_09,indian dance,Unknown
94_10,indian dance,Unknown
94_11,indian dance,Unknown
94_12,indian dance,Unknown
94_13,indian dance,Unknown
94_14,indian dance,Unknown
94_15,indian dance,Unknown
94_16,indian dance,Unknown
,,
102_01,basketball,RightWideTurn
102_02,basketball,LeftWideTurn
102_03,basketball,SuperTightLeft
102_04,basketball,SuperTightRight
102_05,basketball,RunningStraight
102_06,basketball,RunningWideRight
102_07,basketball,RunningWideLeft
102_08,basketball,RunningTighterRight
102_09,basketball,calibration
102_10,basketball,RunningNoBall
102_11,basketball,OffensiveMoveSpinLeft
102_12,basketball,OffensiveMoveSpinLeft
102_13,basketball,OffensiveMoveGoRight
102_14,basketball,OffensiveMoveGoLeft
102_15,basketball,OffensiveMoveSpinRight
102_16,basketball,WalkEvasiveLeft
102_17,basketball,WalkEvasiveRight
102_18,basketball,FeintLeftMoveRight
102_19,basketball,FeintRightMoveLeft
102_20,basketball,FakeShotBreakRight
102_21,basketball,FakeShotBreakLeft
102_22,basketball,DefensiveStraightNoStop
102_23,basketball,DefensiveStraightWithStop
102_24,basketball,DefensiveRightStopToStop
102_25,basketball,DefensiveLeftStopToStop
102_26,basketball,DefensiveMoveZigZag
102_27,basketball,DefensiveMoveSideToSide
102_28,basketball,DefensiveMoveSideToSide
102_29,basketball,Pivoting
102_30,basketball,SraightDriveFromStop
102_31,basketball,RightDrive (left then right)
102_32,basketball,LeftDrive (right then left)
102_33,basketball,RightTightTurn
,,
103_01,charelston dancing,Unknown
103_02,charelston dancing,rangeOfMotion_01
103_03,charelston dancing,charleston_01
103_04,charelston dancing,charleston_side_by_side_female
103_05,charelston dancing,charleston_side_by_side_male
103_06,charelston dancing,lindyHop2
103_07,charelston dancing,Casual Walk
103_08,charelston dancing,xtra fancY charleston
,,
104_01,motion,JogThrough
104_02,motion,"neutral Male walk, exact footfalls"
104_03,motion,"Frankenstein male walk, exact footfalls"
104_04,motion,JogThrough
104_05,motion,Unknown
104_06,motion,StartJog
104_07,motion,Unknown
104_08,motion,StartJog
104_09,motion,JogStop
104_10,motion,JogStop
104_11,motion,HappyGoLuckWalk
104_12,motion,ExcitedWalk
104_13,motion,StumbleWalk
104_14,motion,HappyStartWalk
104_15,motion,Unknown
104_16,motion,SpasticWalk
104_17,motion,SpasticStop
104_18,motion,SpasticStop
104_19,motion,CasualWalk
104_20,motion,Unknown
104_21,motion,Unknown
104_22,motion,RegularWalk8
104_23,motion,Unknown
104_24,motion,Unknown
104_25,motion,Unknown
104_26,motion,Unknown
104_27,motion,RegularWalkRightAngleTurns
104_28,motion,SternWalk
104_29,motion,SternWalk
104_30,motion,SternWalk8
104_31,motion,Unknown
104_32,motion,SternWalkRightAngleTurns
104_33,motion,Unknown
104_34,motion,Unknown
104_35,motion,SlowWalk
104_36,motion,SlowWalk8
104_37,motion,RunThrough
104_38,motion,Unknown
104_39,motion,SlowWalkRightAngleTurns
104_40,motion,Unknown
104_41,motion,ZombieWalk
104_42,motion,ZombieWalk8
104_43,motion,ZombieWalkRightAngleTurns
104_44,motion,AttitudeWalk
104_45,motion,AttitudeWalk8
104_46,motion,AttitudeWalkRightAngleTurns
104_47,motion,Unknown
104_48,motion,RunThrough
104_49,motion,Unknown
104_50,motion,Unknown
104_51,motion,Unknown
104_52,motion,Unknown
104_53,motion,StartRun
104_54,motion,StartRun
104_55,motion,StartRun
104_56,motion,RunStop
104_57,motion,RunStop
,,
105_01,motion,WalkDigital8
105_02,motion,WalkStraight
105_03,motion,Walk8
105_04,motion,Digital8
105_05,motion,mummyWalk
105_06,motion,MotorCyclePose
105_07,motion,mummy8
105_08,motion,mummyDigital8
105_09,motion,DrunkWalk
105_10,motion,SlowWalk
105_11,motion,LavishWalk
105_12,motion,TooCoolWalk
105_13,motion,SadWalk
105_14,motion,DepressedWalk
105_15,motion,ClumsyWalk
105_16,motion,Limp
105_17,motion,QuickWalk
105_18,motion,CarefulWalk LookingAround
105_19,motion,March
105_20,motion,ShyWalk
105_21,motion,acheyWalk
105_22,motion,CasualQuickWalk
105_23,motion,CoolWalk
105_24,motion,HurtLegWalk
105_25,motion,DragBadLegWalk
105_26,motion,HurtStomachWalk
105_27,motion,SlowWalk
105_28,motion,GhettoWalk
105_29,motion,NormalWalk
105_30,motion,SexyWalk
105_31,motion,NormalWalk
105_32,motion,ScaredWalk
105_33,motion,MachoWalk
105_34,motion,NormalWalk
105_35,motion,TrafficWalk
105_36,motion,WalkStraight
105_37,motion,Forward
105_38,motion,SmallForward
105_39,motion,JumpForward
105_40,motion,JumpForward
105_41,motion,JumpForward
105_42,motion,JumpForward
105_43,motion,JumpSmallForward
105_44,motion,JumpSmallForward
105_45,motion,JumpForward
105_46,motion,Jump Turn
105_47,motion,Jump Turn
105_48,motion,JumpTurn
105_49,motion,Jump Turn
105_50,motion,JumpTurn
105_51,motion,FurtherJumpTurn
105_52,motion,SmallJumpTurn
105_53,motion,180
105_54,motion,180
105_55,motion,180
105_56,motion,90
105_57,motion,WalkForward
105_58,motion,270
105_59,motion,360 smallStumble
105_60,motion,360
105_61,motion,360
105_62,motion,walkFigure8
,,
106_01,female general subject,clean
106_02,female general subject,clean
106_03,female general subject,clean
106_04,female general subject,clean
106_05,female general subject,clean
106_06,female general subject,clean
106_07,female general subject,clean
106_08,female general subject,clean
106_09,female general subject,clean
106_10,female general subject,clean
106_11,female general subject,clean
106_12,female general subject,clean
106_13,female general subject,clean
106_14,female general subject,clean
106_15,female general subject,106_15.amc
106_16,female general subject,clean
106_17,female general subject,clean
106_18,female general subject,clean
106_19,female general subject,clean
106_20,female general subject,clean
106_21,female general subject,bad AMC
106_22,female general subject,clean
106_23,female general subject,clean
106_24,female general subject,clean
106_25,female general subject,clean
106_26,female general subject,clean
106_27,female general subject,clean
106_28,female general subject,clean
106_29,female general subject,clean
106_30,female general subject,clean
106_31,female general subject,clean
106_32,female general subject,clean
106_33,female general subject,clean
106_34,female general subject,clean
,,
107_01,walking with obstacles 1,Unknown
107_02,walking with obstacles 1,Unknown
107_03,walking with obstacles 1,Unknown
107_04,walking with obstacles 1,Unknown
107_05,walking with obstacles 1,Unknown
107_06,walking with obstacles 1,Unknown
107_07,walking with obstacles 1,Unknown
107_08,walking with obstacles 1,Unknown
107_09,walking with obstacles 1,Unknown
107_10,walking with obstacles 1,Unknown
107_11,walking with obstacles 1,Unknown
107_12,walking with obstacles 1,Unknown
107_13,walking with obstacles 1,Unknown
107_14,walking with obstacles 1,Unknown
,,
108_01,walking with obstacles 2,Unknown
108_02,walking with obstacles 2,Unknown
108_03,walking with obstacles 2,Unknown
108_04,walking with obstacles 2,Unknown
108_05,walking with obstacles 2,Unknown
108_06,walking with obstacles 2,Unknown
108_07,walking with obstacles 2,Unknown
108_08,walking with obstacles 2,Unknown
108_09,walking with obstacles 2,Unknown
108_10,walking with obstacles 2,Unknown
108_11,walking with obstacles 2,Unknown
108_12,walking with obstacles 2,Unknown
108_13,walking with obstacles 2,Unknown
108_14,walking with obstacles 2,Unknown
108_15,walking with obstacles 2,Unknown
108_16,walking with obstacles 2,Unknown
108_17,walking with obstacles 2,Unknown
108_18,walking with obstacles 2,Unknown
108_19,walking with obstacles 2,Unknown
108_20,walking with obstacles 2,Unknown
108_21,walking with obstacles 2,Unknown
108_22,walking with obstacles 2,Unknown
108_23,walking with obstacles 2,Unknown
108_24,walking with obstacles 2,Unknown
108_25,walking with obstacles 2,Unknown
108_26,walking with obstacles 2,Unknown
108_27,walking with obstacles 2,Unknown
108_28,walking with obstacles 2,Unknown
,,
111_01,pregnant woman,Walk backwards
111_02,pregnant woman,Bow
111_03,pregnant woman,Crawling
111_04,pregnant woman,Curtsey
111_05,pregnant woman,Dance
111_06,pregnant woman,Get up from floor
111_07,pregnant woman,Get up from floor
111_08,pregnant woman,Get up from floor
111_09,pregnant woman,Get up from chair
111_10,pregnant woman,get up from chair
111_11,pregnant woman,get up from chair
111_12,pregnant woman,Lay down
111_13,pregnant woman,March
111_14,pregnant woman,Mope
111_15,pregnant woman,Motorcycle
111_16,pregnant woman,Peekaboo
111_17,pregnant woman,Pick up
111_18,pregnant woman,Pick up
111_19,pregnant woman,Punch Kick
111_20,pregnant woman,Ring around the rosie
111_21,pregnant woman,Roll over
111_22,pregnant woman,Range of motion
111_23,pregnant woman,Run
111_24,pregnant woman,Run
111_25,pregnant woman,Shrug
111_26,pregnant woman,Walk sideways
111_27,pregnant woman,Walking up stairs
111_28,pregnant woman,Standing still
111_29,pregnant woman,Stepping over
111_30,pregnant woman,Stepping over
111_31,pregnant woman,Stepping up / stepping down
111_32,pregnant woman,Stretch and yawn
111_33,pregnant woman,Throwing
111_34,pregnant woman,Walk
111_35,pregnant woman,Walk
111_36,pregnant woman,Walk and carry
111_37,pregnant woman,Wave
111_38,pregnant woman,Yoga
111_39,pregnant woman,Yoga
111_40,pregnant woman,Yoga
111_41,pregnant woman,Yoga
,,
113_01,post pregnant woman,Walk backwards
113_02,post pregnant woman,Bow
113_03,post pregnant woman,Curtsey
113_04,post pregnant woman,Dance
113_05,post pregnant woman,Walk digital 8
113_06,post pregnant woman,Walk figure 8
113_07,post pregnant woman,Run
113_08,post pregnant woman,Lay down and get up
113_09,post pregnant woman,March
113_10,post pregnant woman,"Walk, mope around"
113_11,post pregnant woman,Motorcycle
113_12,post pregnant woman,Peekaboo
113_13,post pregnant woman,Punch and kick
113_14,post pregnant woman,Ring around the rosie
113_15,post pregnant woman,Sit in chair and get up
113_16,post pregnant woman,Shrug
113_17,post pregnant woman,Walk sideway
113_18,post pregnant woman,Walk sideways
113_19,post pregnant woman,Walking up and down stairs
113_20,post pregnant woman,Walk up and down stairs
113_21,post pregnant woman,Standing Still
113_22,post pregnant woman,Step over
113_23,post pregnant woman,Stretch and yawn
113_24,post pregnant woman,Throw
113_25,post pregnant woman,Walk
113_26,post pregnant woman,Walk and carry
113_27,post pregnant woman,Wave
113_28,post pregnant woman,Yoga
113_29,post pregnant woman,Yoga
,,
114_01,pregnant woman,Motorcycle
114_02,pregnant woman,Getting up from laying down
114_03,pregnant woman,Range of motion
114_04,pregnant woman,Getting up from chair
114_05,pregnant woman,Sitting in chair
114_06,pregnant woman,Getting up from chair
114_07,pregnant woman,Walking up and down stairs
114_08,pregnant woman,Walking up and down stairs
114_09,pregnant woman,Walking up and down stairs
114_10,pregnant woman,Stretching
114_11,pregnant woman,Laying down and getting up
114_12,pregnant woman,Stretching
114_13,pregnant woman,Walk
114_14,pregnant woman,Walk
114_15,pregnant woman,Walk
114_16,pregnant woman,Sit down and stretch
,,
115_01,bending over,"Pick up box, bend from waist"
115_02,bending over,"Pick box up, bend from waist"
115_03,bending over,"Pick box up, bend from waist"
115_04,bending over,"Pick box up, bend from waist"
115_05,bending over,"Pick box up, bend from waist"
115_06,bending over,"Picking box up, bending knees"
115_07,bending over,"Picking box up, bending knees"
115_08,bending over,"Picking box up, bending knees"
115_09,bending over,"Picking box up, bending knees"
115_10,bending over,"Pick box up, bend from waist"
,,
118_01,jumping,Jump
118_02,jumping,Jump
118_03,jumping,Jump
118_04,jumping,Jump
118_05,jumping,Jump
118_06,jumping,Jump
118_07,jumping,Jump
118_08,jumping,Jump
118_09,jumping,Jump
118_10,jumping,Jump
118_11,jumping,Jump
118_12,jumping,Jump
118_13,jumping,Jump
118_14,jumping,Jump
118_15,jumping,Jump
118_16,jumping,Jump
118_17,jumping,Jump
118_18,jumping,Jump
118_19,jumping,Jump
118_20,jumping,Jump
118_21,jumping,Jump
118_22,jumping,Jump
118_23,jumping,Jump
118_24,jumping,Jump
118_25,jumping,Jump
118_26,jumping,Jump
118_27,jumping,Jump
118_28,jumping,Jump
118_29,jumping,Jump
118_30,jumping,Jump
118_31,jumping,Motorcycle
118_32,jumping,Range of motion
,,
120_01,various style walks,Alien Turn
120_02,various style walks,Gorilla
120_03,various style walks,Mickey cast spell
120_04,various style walks,Mickey Conducting
120_05,various style walks,Mickey Dance
120_06,various style walks,Mickey Dance
120_07,various style walks,Mickey Dance
120_08,various style walks,Mickey sneaky walk
120_09,various style walks,Mickey sneaking walk
120_10,various style walks,Mickey sneaking walk
120_11,various style walks,Mickey sneaking walk
120_12,various style walks,Mickey sneaking walk
120_13,various style walks,Mickey sneaking walk
120_14,various style walks,Mickey sneaking walk
120_15,various style walks,Mickey Surprised
120_16,various style walks,Mickey Surprised
120_17,various style walks,Mickey Walk
120_18,various style walks,Mickey Walk
120_19,various style walks,Walk slow
120_20,various style walks,Walk
120_21,various style walks,Robot
120_22,various style walks,Zombie
,,
122_01,varying height and length steps,clean
122_02,varying height and length steps,clean
122_03,varying height and length steps,clean
122_04,varying height and length steps,clean
122_05,varying height and length steps,clean
122_06,varying height and length steps,clean
122_07,varying height and length steps,clean
122_08,varying height and length steps,clean
122_09,varying height and length steps,clean
122_10,varying height and length steps,clean
122_11,varying height and length steps,Unknown
122_12,varying height and length steps,clean
122_13,varying height and length steps,clean
122_14,varying height and length steps,clean
122_15,varying height and length steps,clean
122_16,varying height and length steps,clean
122_17,varying height and length steps,clean
122_18,varying height and length steps,clean
122_19,varying height and length steps,clean
122_20,varying height and length steps,clean
122_21,varying height and length steps,clean
122_22,varying height and length steps,clean
122_23,varying height and length steps,clean
122_24,varying height and length steps,clean
122_25,varying height and length steps,clean
122_26,varying height and length steps,clean
122_27,varying height and length steps,clean
122_28,varying height and length steps,clean
122_29,varying height and length steps,clean
122_30,varying height and length steps,clean
122_31,varying height and length steps,clean
122_32,varying height and length steps,clean
122_33,varying height and length steps,clean
122_34,varying height and length steps,clean
122_35,varying height and length steps,clean
122_36,varying height and length steps,clean
122_37,varying height and length steps,clean
122_38,varying height and length steps,clean
122_39,varying height and length steps,clean
122_40,varying height and length steps,clean
122_41,varying height and length steps,clean
122_42,varying height and length steps,clean
122_43,varying height and length steps,clean
122_44,varying height and length steps,clean
122_45,varying height and length steps,clean
122_46,varying height and length steps,clean
122_47,varying height and length steps,clean
122_48,varying height and length steps,clean
122_49,varying height and length steps,clean
122_50,varying height and length steps,clean
122_51,varying height and length steps,clean
122_52,varying height and length steps,clean
122_53,varying height and length steps,clean
122_54,varying height and length steps,clean
122_55,varying height and length steps,clean
122_56,varying height and length steps,clean
122_57,varying height and length steps,clean
122_58,varying height and length steps,cleaned
122_59,varying height and length steps,clean
122_60,varying height and length steps,clean
122_61,varying height and length steps,clean
122_62,varying height and length steps,clean
122_63,varying height and length steps,clean
122_64,varying height and length steps,clean
122_65,varying height and length steps,clean
122_66,varying height and length steps,clean
122_67,varying height and length steps,clean
122_68,varying height and length steps,clean
,,
123_01,carry suitcase with varying weights,15.5 lbs
123_02,carry suitcase with varying weights,15.5 lbs
123_03,carry suitcase with varying weights,19.5lb
123_04,carry suitcase with varying weights,19.5 lbs
123_05,carry suitcase with varying weights,19.5 lbs
123_06,carry suitcase with varying weights,19.5 lbs
123_07,carry suitcase with varying weights,12.5lb
123_08,carry suitcase with varying weights,12.5 lbs
123_09,carry suitcase with varying weights,12.5 lbs
123_10,carry suitcase with varying weights,12.5lb
123_11,carry suitcase with varying weights,15.5 lbs
123_12,carry suitcase with varying weights,15.5 lbs
123_13,carry suitcase with varying weights,15.5 lbs
,,
124_01,sports related motions,Baseball Pitch
124_02,sports related motions,Baseball Pitch
124_03,sports related motions,Basketball Shoot
124_04,sports related motions,Basketball Free Throw
124_05,sports related motions,Basketball Jump Shot
124_06,sports related motions,Basketball Lay Up
124_07,sports related motions,Baseball Swing
124_08,sports related motions,Baseball Bunt
124_09,sports related motions,Frisbee
124_10,sports related motions,Motorcycle
124_11,sports related motions,2 Foot Jump
124_12,sports related motions,Underhand Toss
124_13,sports related motions,Underhand Fast Pitch
,,
125_01,swimming,Breast Stroke
125_02,swimming,Breast Stroke
125_03,swimming,Break Stroke
125_04,swimming,Breast Stroke
125_05,swimming,Butterfly
125_06,swimming,Free Style
125_07,swimming,Motorcycle
,,
126_01,swimming 2,Back Stroke
126_02,swimming 2,Back Stroke
126_03,swimming 2,Breast Stroke
126_04,swimming 2,Breast Stroke
126_05,swimming 2,Breast Stroke
126_06,swimming 2,Fly Stroke
126_07,swimming 2,Fly Stroke
126_08,swimming 2,Fly Stroke
126_09,swimming 2,Fly Stroke
126_10,swimming 2,Free Style
126_11,swimming 2,Free Style
126_12,swimming 2,Free Style
126_13,swimming 2,Motorcycle
126_14,swimming 2,Range of Motion
,,
127_01,action adventure obstacles,Motorcycle
127_02,action adventure obstacles,Range of Motion
127_03,action adventure obstacles,Run
127_04,action adventure obstacles,Walk to Run
127_05,action adventure obstacles,Run to Quick Stop
127_06,action adventure obstacles,Run
127_07,action adventure obstacles,Run
127_08,action adventure obstacles,Run
127_09,action adventure obstacles,Run Right
127_10,action adventure obstacles,Run Right
127_11,action adventure obstacles,Run Left
127_12,action adventure obstacles,Run Left
127_13,action adventure obstacles,Run Side Step Left
127_14,action adventure obstacles,Run Side Step Right
127_15,action adventure obstacles,Run Turn Left
127_16,action adventure obstacles,Run Turn Right
127_17,action adventure obstacles,Run Stop Run
127_18,action adventure obstacles,Run Stop Run
127_19,action adventure obstacles,Run Quick Stop Run
127_20,action adventure obstacles,Run Quick Stop Run
127_21,action adventure obstacles,Run Jump Stop Run
127_22,action adventure obstacles,Run Jump Stop Run
127_23,action adventure obstacles,Run Dive Over Roll Run
127_24,action adventure obstacles,Run Dive Over Roll Run
127_25,action adventure obstacles,Run Jump Over
127_26,action adventure obstacles,Run Jump Over
127_27,action adventure obstacles,Run Jump Over
127_28,action adventure obstacles,Run Jump Over
127_29,action adventure obstacles,Run Duck Underneath
127_30,action adventure obstacles,Run Duck Underneath
127_31,action adventure obstacles,Run Duck Underneath
127_32,action adventure obstacles,Run Duck Underneath
127_33,action adventure obstacles,Run Over
127_34,action adventure obstacles,Run Over
127_35,action adventure obstacles,Run Over
127_36,action adventure obstacles,Run Over
127_37,action adventure obstacles,Run Duck Underneath
127_38,action adventure obstacles,Run Duck Underneath
,,
128_01,action adventure motions running,Motorcycle
128_02,action adventure motions running,Run Left
128_03,action adventure motions running,Run Right
128_04,action adventure motions running,Run Duck Underneath
128_05,action adventure motions running,Run Stop Run
128_06,action adventure motions running,Run Stop Run
128_07,action adventure motions running,Run Stop Run
128_08,action adventure motions running,Run Stop Run
128_09,action adventure motions running,Run Roll Underneath
128_10,action adventure motions running,Run Dive Over Roll Run
128_11,action adventure motions running,Run Dive Over Roll Run
,,
131_01,michael jackson styled motions,Start Walk Stop
131_02,michael jackson styled motions,Start Walk Stop
131_03,michael jackson styled motions,Start Hop Stop
131_04,michael jackson styled motions,Start Hop Stop
131_05,michael jackson styled motions,Start Duck Underneath Stop
131_06,michael jackson styled motions,Start Duck Underneath Stop
131_07,michael jackson styled motions,Jump Stop
131_08,michael jackson styled motions,Jump Stop
131_09,michael jackson styled motions,Start Walk Left
131_10,michael jackson styled motions,Start Walk Left
131_11,michael jackson styled motions,Start Walk Left
131_12,michael jackson styled motions,Start Walk Right
131_13,michael jackson styled motions,Start Walk Right
131_14,michael jackson styled motions,Start Walk Right
,,
132_01,varying weird walks,"Walk With Arms Out,  balancing"
132_02,varying weird walks,"Walk With Arms Out,  balancing"
132_03,varying weird walks,"Walk With Arms Out,  balancing"
132_04,varying weird walks,"Walk With Arms Out,  balancing"
132_05,varying weird walks,"Walk With Arms Out,  balancing"
132_06,varying weird walks,"Walk With Arms Out,  balancing"
132_07,varying weird walks,"Walk With Arms Out,  balancing"
132_08,varying weird walks,"Walk With Arms Out,  balancing"
132_09,varying weird walks,"Walk With Arms Out,  balancing"
132_10,varying weird walks,"Walk With Arms Out,  balancing"
132_11,varying weird walks,"Walk With Arms Out,  balancing"
132_12,varying weird walks,"Walk With Arms Out,  balancing"
132_13,varying weird walks,Walk Backwards
132_14,varying weird walks,Walk Duck Footed
132_15,varying weird walks,Walk With Knees Bent
132_16,varying weird walks,Walk Crossover
132_17,varying weird walks,Walk Fast
132_18,varying weird walks,Walk Fast
132_19,varying weird walks,Walk Fast
